timestamp,temperature,pression,vitesse
2025-09-25 04:34:18.459475,72.01303701283577,3.6527130566642336,1091.5578908224031
2025-09-25 04:39:18.459475,68.4977885333946,3.9358689052637597,753.1107798131987
2025-09-25 04:44:18.459475,66.55030580644903,3.8306227898121836,1011.76626471327
2025-09-25 04:49:18.459475,70.9449384477137,4.332046216553791,1228.318554525348
2025-09-25 04:54:18.459475,70.75134045791314,3.7623183912049756,1104.7015969182094
2025-09-25 04:59:18.459475,71.15843869759158,4.2525102406933994,978.5000855486982
2025-09-25 05:04:18.459475,57.856279889250274,3.6120085521881586,1217.1296664973104
2025-09-25 05:09:18.459475,72.66019834602963,4.507693492765454,786.9689018071966
2025-09-25 05:14:18.459475,68.44123056127326,3.888301555608961,959.5151097987441
2025-09-25 05:19:18.459475,74.07582071340867,4.168750154111283,894.342376448348
2025-09-25 05:24:18.459475,70.32049628840365,3.7425924114671987,890.537448586826
2025-09-25 05:29:18.459475,65.49938450395807,4.164832878824656,793.7695594321742
2025-09-25 05:34:18.459475,73.61839304400726,4.54344698022389,667.7886718563414
2025-09-25 05:39:18.459475,70.31015917760422,3.908239843064873,918.7599464133191
2025-09-25 05:44:18.459475,76.08611407669495,4.468124374029776,800.763052085946
2025-09-25 05:49:18.459475,74.93094064540597,4.546531814624113,920.7935000053735
2025-09-25 05:54:18.459475,64.17106639240247,3.6331816069211533,1104.7919670215022
2025-09-25 05:59:18.459475,72.03836077025119,3.9120660274780583,1004.527809101484
2025-09-25 06:04:18.459475,63.44427884795966,3.658895131147979,1047.8306754137527
2025-09-25 06:09:18.459475,79.89067348313765,4.256053362222101,873.1954787861248
2025-09-25 06:14:18.459475,62.0079219974715,4.46883521128422,967.8998137239083
2025-09-25 06:19:18.459475,72.1066330146137,4.422197454780807,1032.6959382165192
2025-09-25 06:24:18.459475,70.84847578512777,4.167468347169607,1033.3232910425145
2025-09-25 06:29:18.459475,62.97402005701009,4.0190102209156,767.3574944728613
2025-09-25 06:34:18.459475,80.5072212325127,4.219085541892598,927.9682228451087
2025-09-25 06:39:18.459475,59.9704396263904,3.644213232420782,1132.3583868600485
2025-09-25 06:44:18.459475,78.06350781046443,4.024217541794066,759.1196368312445
2025-09-25 06:49:18.459475,71.6789317409703,4.28228146929267,828.2134474837475
2025-09-25 06:54:18.459475,68.08940560611026,3.4653598690749963,1074.8088612221686
2025-09-25 06:59:18.459475,64.24586948027473,4.024688672199304,975.109287041026
2025-09-25 07:04:18.459475,74.68480756421339,4.08826515879238,967.0811866837212
2025-09-25 07:09:18.459475,75.18722146523825,4.374517223709183,651.497570636863
2025-09-25 07:14:18.459475,73.8046262966268,4.251826873633865,767.3224780141501
2025-09-25 07:19:18.459475,76.99455939591405,4.202354266432071,918.0758650572642
2025-09-25 07:24:18.459475,74.59575750259268,3.886066568598796,1014.9201115004446
2025-09-25 07:29:18.459475,78.32081797821702,4.908247438936916,1027.9208752140719
2025-09-25 07:34:18.459475,70.59121591012494,4.119563741161794,1027.8239016856232
2025-09-25 07:39:18.459475,84.3411586034663,4.168939589671215,976.736781195856
2025-09-25 07:44:18.459475,72.13158166748362,3.9390404199187214,964.3423117941678
2025-09-25 07:49:18.459475,75.16977494084942,3.9329833245210883,681.2494258809181
2025-09-25 07:54:18.459475,67.88455625365025,3.686414719754539,1273.1036039437288
2025-09-25 07:59:18.459475,72.87946145119005,4.733572761172313,812.4887418900624
2025-09-25 08:04:18.459475,75.05548343070097,4.259331836730725,935.6342519348261
2025-09-25 08:09:18.459475,71.6378041510399,4.6317333901102185,981.3541620285048
2025-09-25 08:14:18.459475,75.66535455313013,3.5738648568149376,1181.5310535908845
2025-09-25 08:19:18.459475,74.3670593714348,4.564128286509811,965.6042304033228
2025-09-25 08:24:18.459475,68.15193001995264,3.6782273021501934,986.3788765811227
2025-09-25 08:29:18.459475,75.225724599836,3.708102585983845,1110.092901557612
2025-09-25 08:34:18.459475,72.13233225426993,4.736448843956688,751.3937338235692
2025-09-25 08:39:18.459475,75.88978591921136,4.480893903788612,908.448164713911
2025-09-25 08:44:18.459475,63.122841789740576,3.7334635524205915,1189.8695738284148
2025-09-25 08:49:18.459475,70.89220166125976,4.073394686996326,982.6207572338868
2025-09-25 08:54:18.459475,69.15306199343019,4.5403087447727914,889.4875772660638
2025-09-25 08:59:18.459475,79.23438752241513,4.624155694591296,774.1511942117504
